,postcode,sqkm,baths,beds,parking,propertyType,sales,volume
375,2011,1.4008999999999996,1.0,1.0,0.0,house,2690000.0,5.0
376,2011,1.4008999999999996,1.0,1.0,0.0,other,427500.0,2.0
377,2011,1.4008999999999996,1.0,1.0,1.0,apartment,304811250.0,389.0
378,2011,1.4008999999999996,1.0,1.0,1.0,semi detached,950000.0,1.0
379,2011,1.4008999999999996,1.0,1.0,2.0,apartment,3107495.0,5.0
380,2011,1.4008999999999996,1.0,1.0,3.0,apartment,11217500.0,18.0
381,2011,1.4008999999999996,1.0,2.0,0.0,apartment,269577688.0,287.0
382,2011,1.4008999999999996,1.0,2.0,0.0,house,23852000.0,22.0
383,2011,1.4008999999999996,1.0,2.0,0.0,semi detached,3475000.0,3.0
384,2011,1.4008999999999996,1.0,2.0,1.0,apartment,223277611.0,188.0
385,2011,1.4008999999999996,1.0,2.0,1.0,house,1653000.0,2.0
386,2011,1.4008999999999996,1.0,2.0,1.0,semi detached,6926000.0,6.0
387,2011,1.4008999999999996,1.0,2.0,2.0,apartment,24575500.0,22.0
388,2011,1.4008999999999996,1.0,2.0,3.0,apartment,2525000.0,2.0
389,2011,1.4008999999999996,1.0,3.0,0.0,apartment,28744300.0,23.0
390,2011,1.4008999999999996,1.0,3.0,0.0,house,12570001.0,10.0
391,2011,1.4008999999999996,1.0,3.0,0.0,semi detached,6328000.0,4.0
392,2011,1.4008999999999996,1.0,3.0,1.0,apartment,21190000.0,13.0
393,2011,1.4008999999999996,1.0,3.0,1.0,house,702000.0,1.0
394,2011,1.4008999999999996,1.0,3.0,1.0,semi detached,1700000.0,1.0
395,2011,1.4008999999999996,1.0,3.0,2.0,house,2061000.0,2.0
396,2011,1.4008999999999996,1.0,4.0,1.0,apartment,166000.0,1.0
397,2011,1.4008999999999996,1.0,4.0,2.0,house,3900000.0,2.0
398,2011,1.4008999999999996,1.0,4.0,2.0,semi detached,23800000.0,6.0
399,2011,1.4008999999999996,1.0,4.0,3.0,apartment,9349000.0,22.0
400,2011,1.4008999999999996,1.0,4.0,3.0,house,1250000.0,1.0
401,2011,1.4008999999999996,2.0,0.0,0.0,apartment,450000.0,1.0
402,2011,1.4008999999999996,2.0,1.0,0.0,apartment,5905000.0,7.0
403,2011,1.4008999999999996,2.0,1.0,1.0,apartment,26035000.0,20.0
404,2011,1.4008999999999996,2.0,2.0,0.0,apartment,34803000.0,27.0
405,2011,1.4008999999999996,2.0,2.0,0.0,house,1225000.0,1.0
406,2011,1.4008999999999996,2.0,2.0,1.0,apartment,456487600.0,299.0
407,2011,1.4008999999999996,2.0,2.0,1.0,house,1750000.0,1.0
408,2011,1.4008999999999996,2.0,2.0,1.0,semi detached,2828000.0,3.0
409,2011,1.4008999999999996,2.0,2.0,2.0,apartment,102139000.0,60.0
410,2011,1.4008999999999996,2.0,2.0,3.0,apartment,9476000.0,3.0
411,2011,1.4008999999999996,2.0,3.0,0.0,apartment,21631000.0,12.0
412,2011,1.4008999999999996,2.0,3.0,0.0,house,17478000.0,12.0
413,2011,1.4008999999999996,2.0,3.0,0.0,semi detached,2900000.0,2.0
414,2011,1.4008999999999996,2.0,3.0,1.0,apartment,123971000.0,49.0
415,2011,1.4008999999999996,2.0,3.0,1.0,house,2000000.0,1.0
416,2011,1.4008999999999996,2.0,3.0,1.0,semi detached,4212000.0,3.0
417,2011,1.4008999999999996,2.0,3.0,2.0,apartment,417619000.0,133.0
418,2011,1.4008999999999996,2.0,3.0,2.0,house,1610000.0,1.0
419,2011,1.4008999999999996,2.0,3.0,2.0,semi detached,7267000.0,4.0
420,2011,1.4008999999999996,2.0,3.0,3.0,apartment,19935000.0,4.0
421,2011,1.4008999999999996,2.0,4.0,0.0,house,5500000.0,4.0
422,2011,1.4008999999999996,2.0,4.0,1.0,apartment,7840000.0,3.0
423,2011,1.4008999999999996,2.0,4.0,1.0,house,5510000.0,2.0
424,2011,1.4008999999999996,2.0,4.0,2.0,apartment,12930000.0,5.0
425,2011,1.4008999999999996,2.0,4.0,2.0,house,9350000.0,2.0
426,2011,1.4008999999999996,2.0,4.0,2.0,semi detached,2625000.0,1.0
427,2011,1.4008999999999996,2.0,4.0,3.0,house,4300000.0,2.0
428,2011,1.4008999999999996,2.0,4.0,3.0,semi detached,5750000.0,1.0
429,2011,1.4008999999999996,3.0,2.0,0.0,house,910000.0,1.0
430,2011,1.4008999999999996,3.0,2.0,1.0,apartment,10040000.0,6.0
431,2011,1.4008999999999996,3.0,3.0,0.0,apartment,9450000.0,6.0
432,2011,1.4008999999999996,3.0,3.0,1.0,apartment,17690000.0,8.0
433,2011,1.4008999999999996,3.0,3.0,1.0,semi detached,4572000.0,2.0
434,2011,1.4008999999999996,3.0,3.0,2.0,apartment,105417402.0,28.0
435,2011,1.4008999999999996,3.0,3.0,2.0,house,3500000.0,1.0
436,2011,1.4008999999999996,3.0,3.0,2.0,semi detached,6040000.0,2.0
437,2011,1.4008999999999996,3.0,3.0,3.0,apartment,16900000.0,3.0
438,2011,1.4008999999999996,3.0,4.0,0.0,house,2850000.0,1.0
439,2011,1.4008999999999996,3.0,4.0,0.0,semi detached,2700000.0,1.0
440,2011,1.4008999999999996,3.0,4.0,1.0,apartment,2955000.0,2.0
441,2011,1.4008999999999996,3.0,4.0,1.0,semi detached,12120000.0,4.0
442,2011,1.4008999999999996,3.0,4.0,2.0,apartment,83815000.0,20.0
443,2011,1.4008999999999996,3.0,4.0,2.0,house,39785000.0,11.0
444,2011,1.4008999999999996,3.0,4.0,2.0,semi detached,18210000.0,5.0
445,2011,1.4008999999999996,3.0,4.0,3.0,house,15670000.0,4.0
446,2011,1.4008999999999996,4.0,3.0,0.0,semi detached,6525000.0,3.0
447,2011,1.4008999999999996,4.0,3.0,1.0,semi detached,2675000.0,1.0
448,2011,1.4008999999999996,4.0,3.0,2.0,apartment,12600000.0,3.0
449,2011,1.4008999999999996,4.0,3.0,3.0,apartment,10950000.0,1.0
450,2011,1.4008999999999996,4.0,4.0,1.0,semi detached,5550000.0,1.0
451,2011,1.4008999999999996,4.0,4.0,2.0,apartment,6525000.0,1.0
452,2011,1.4008999999999996,4.0,4.0,2.0,house,25435000.0,5.0
453,2011,1.4008999999999996,4.0,4.0,2.0,semi detached,13330000.0,4.0
454,2011,1.4008999999999996,4.0,4.0,3.0,apartment,43820000.0,7.0
455,2011,1.4008999999999996,4.0,4.0,3.0,house,25500000.0,2.0
456,2011,1.4008999999999996,5.0,4.0,1.0,apartment,279000.0,2.0
457,2011,1.4008999999999996,5.0,4.0,1.0,house,190000.0,1.0
458,2011,1.4008999999999996,5.0,4.0,2.0,semi detached,26000000.0,2.0
459,2011,1.4008999999999996,5.0,4.0,3.0,apartment,85512100.0,12.0
460,2011,1.4008999999999996,5.0,4.0,3.0,house,8000000.0,4.0
461,2011,1.4008999999999996,5.0,4.0,3.0,other,240000.0,2.0
462,2015,4.2156,1.0,0.0,0.0,apartment,4760000.0,14.0
463,2015,4.2156,1.0,0.0,1.0,apartment,470000.0,1.0
464,2015,4.2156,1.0,0.0,1.0,house,1375000.0,1.0
465,2015,4.2156,1.0,0.0,2.0,apartment,700000.0,2.0
466,2015,4.2156,1.0,0.0,2.0,house,7560000.0,6.0
467,2015,4.2156,1.0,0.0,3.0,house,9030000.0,3.0
468,2015,4.2156,1.0,1.0,0.0,apartment,89886700.0,165.0
469,2015,4.2156,1.0,1.0,0.0,house,11608000.0,12.0
470,2015,4.2156,1.0,1.0,0.0,semi detached,650000.0,1.0
471,2015,4.2156,1.0,1.0,1.0,apartment,88902050.0,147.0
472,2015,4.2156,1.0,1.0,1.0,house,6346500.0,8.0
473,2015,4.2156,1.0,1.0,1.0,semi detached,625000.0,1.0
474,2015,4.2156,1.0,1.0,2.0,house,907000.0,1.0
475,2015,4.2156,1.0,1.0,3.0,apartment,4398460.0,8.0
476,2015,4.2156,1.0,1.0,3.0,house,1400000.0,2.0
477,2015,4.2156,1.0,1.0,3.0,semi detached,4350000.0,3.0
478,2015,4.2156,1.0,2.0,0.0,apartment,10162500.0,15.0
479,2015,4.2156,1.0,2.0,0.0,house,49815658.0,47.0
480,2015,4.2156,1.0,2.0,0.0,semi detached,1392000.0,2.0
481,2015,4.2156,1.0,2.0,1.0,apartment,67706500.0,90.0
482,2015,4.2156,1.0,2.0,1.0,house,68620000.0,61.0
483,2015,4.2156,1.0,2.0,1.0,semi detached,10270280.0,11.0
484,2015,4.2156,1.0,2.0,2.0,apartment,3268000.0,4.0
485,2015,4.2156,1.0,2.0,2.0,house,5344000.0,5.0
486,2015,4.2156,1.0,2.0,2.0,semi detached,2813000.0,3.0
487,2015,4.2156,1.0,2.0,3.0,house,710000.0,1.0
488,2015,4.2156,1.0,3.0,0.0,apartment,655000.0,1.0
489,2015,4.2156,1.0,3.0,0.0,house,13945000.0,11.0
490,2015,4.2156,1.0,3.0,0.0,semi detached,780000.0,1.0
491,2015,4.2156,1.0,3.0,1.0,apartment,3795000.0,4.0
492,2015,4.2156,1.0,3.0,1.0,house,40974500.0,30.0
493,2015,4.2156,1.0,3.0,1.0,semi detached,6449000.0,8.0
494,2015,4.2156,1.0,3.0,2.0,house,8301000.0,5.0
495,2015,4.2156,1.0,4.0,1.0,house,4380000.0,3.0
496,2015,4.2156,1.0,4.0,1.0,semi detached,3830500.0,3.0
497,2015,4.2156,1.0,4.0,3.0,apartment,290000.0,1.0
498,2015,4.2156,2.0,1.0,0.0,apartment,600000.0,1.0
499,2015,4.2156,2.0,1.0,1.0,other,460000.0,1.0
500,2015,4.2156,2.0,2.0,0.0,apartment,14190500.0,19.0
501,2015,4.2156,2.0,2.0,0.0,house,4714000.0,4.0
502,2015,4.2156,2.0,2.0,1.0,apartment,210980578.0,268.0
503,2015,4.2156,2.0,2.0,1.0,house,8211000.0,7.0
504,2015,4.2156,2.0,2.0,1.0,semi detached,4988000.0,5.0
505,2015,4.2156,2.0,2.0,2.0,apartment,12006000.0,10.0
506,2015,4.2156,2.0,2.0,2.0,house,1575000.0,1.0
507,2015,4.2156,2.0,3.0,0.0,house,24967000.0,17.0
508,2015,4.2156,2.0,3.0,0.0,semi detached,865000.0,1.0
509,2015,4.2156,2.0,3.0,1.0,apartment,24397400.0,25.0
510,2015,4.2156,2.0,3.0,1.0,house,121459000.0,79.0
511,2015,4.2156,2.0,3.0,1.0,semi detached,25313000.0,22.0
512,2015,4.2156,2.0,3.0,2.0,apartment,18077000.0,16.0
513,2015,4.2156,2.0,3.0,2.0,house,17347000.0,10.0
514,2015,4.2156,2.0,3.0,2.0,semi detached,5832000.0,4.0
515,2015,4.2156,2.0,4.0,0.0,house,12178000.0,7.0
516,2015,4.2156,2.0,4.0,1.0,apartment,1400000.0,1.0
517,2015,4.2156,2.0,4.0,1.0,house,30400000.0,18.0
518,2015,4.2156,2.0,4.0,1.0,semi detached,2602000.0,2.0
519,2015,4.2156,2.0,4.0,2.0,apartment,1030000.0,1.0
520,2015,4.2156,2.0,4.0,2.0,house,22955000.0,12.0
521,2015,4.2156,2.0,4.0,2.0,semi detached,6010000.0,5.0
522,2015,4.2156,3.0,2.0,1.0,apartment,2490000.0,3.0
523,2015,4.2156,3.0,3.0,0.0,house,2465000.0,2.0
524,2015,4.2156,3.0,3.0,1.0,apartment,3140000.0,2.0
525,2015,4.2156,3.0,3.0,1.0,house,3965000.0,3.0
526,2015,4.2156,3.0,3.0,1.0,semi detached,8657000.0,8.0
527,2015,4.2156,3.0,3.0,2.0,house,2910000.0,2.0
528,2015,4.2156,3.0,4.0,0.0,house,1000000.0,1.0
529,2015,4.2156,3.0,4.0,1.0,house,35491000.0,20.0
530,2015,4.2156,3.0,4.0,2.0,apartment,1626000.0,1.0
531,2015,4.2156,3.0,4.0,2.0,house,9993000.0,5.0
532,2015,4.2156,3.0,4.0,2.0,semi detached,2090000.0,2.0
533,2015,4.2156,4.0,4.0,1.0,house,1830000.0,1.0
534,2015,4.2156,4.0,4.0,1.0,semi detached,1375000.0,1.0
535,2015,4.2156,5.0,4.0,1.0,apartment,615000.0,1.0
536,2015,4.2156,5.0,4.0,1.0,house,1500000.0,1.0
537,2015,4.2156,5.0,4.0,3.0,apartment,2475000.0,1.0
538,2015,4.2156,5.0,4.0,3.0,house,24900000.0,3.0
539,2016,1.1717000000000002,1.0,0.0,0.0,apartment,3654333.0,9.0
540,2016,1.1717000000000002,1.0,0.0,0.0,land,650000.0,1.0
541,2016,1.1717000000000002,1.0,0.0,1.0,apartment,802000.0,2.0
542,2016,1.1717000000000002,1.0,1.0,0.0,apartment,25953000.0,49.0
543,2016,1.1717000000000002,1.0,1.0,0.0,house,11890000.0,13.0
544,2016,1.1717000000000002,1.0,1.0,1.0,apartment,65042200.0,104.0
545,2016,1.1717000000000002,1.0,1.0,1.0,house,3290000.0,3.0
546,2016,1.1717000000000002,1.0,1.0,1.0,semi detached,1230000.0,1.0
547,2016,1.1717000000000002,1.0,1.0,2.0,apartment,2190000.0,3.0
548,2016,1.1717000000000002,1.0,1.0,3.0,apartment,402500.0,1.0
549,2016,1.1717000000000002,1.0,2.0,0.0,apartment,4605500.0,6.0
550,2016,1.1717000000000002,1.0,2.0,0.0,house,106551898.0,103.0
551,2016,1.1717000000000002,1.0,2.0,0.0,semi detached,15803750.0,17.0
552,2016,1.1717000000000002,1.0,2.0,1.0,apartment,51284091.0,61.0
553,2016,1.1717000000000002,1.0,2.0,1.0,house,26155000.0,22.0
554,2016,1.1717000000000002,1.0,2.0,1.0,semi detached,2083500.0,2.0
555,2016,1.1717000000000002,1.0,2.0,2.0,apartment,11797000.0,15.0
556,2016,1.1717000000000002,1.0,2.0,2.0,house,5349000.0,4.0
557,2016,1.1717000000000002,1.0,3.0,0.0,house,67498100.0,54.0
558,2016,1.1717000000000002,1.0,3.0,0.0,semi detached,21973500.0,17.0
559,2016,1.1717000000000002,1.0,3.0,1.0,apartment,3631000.0,4.0
560,2016,1.1717000000000002,1.0,3.0,1.0,house,37310000.0,24.0
561,2016,1.1717000000000002,1.0,3.0,1.0,semi detached,1647500.0,2.0
562,2016,1.1717000000000002,1.0,3.0,2.0,apartment,2477000.0,3.0
563,2016,1.1717000000000002,1.0,3.0,2.0,house,7590500.0,5.0
564,2016,1.1717000000000002,1.0,4.0,0.0,house,22165500.0,16.0
565,2016,1.1717000000000002,1.0,4.0,0.0,semi detached,2100000.0,1.0
566,2016,1.1717000000000002,1.0,4.0,1.0,house,5861388.0,4.0
567,2016,1.1717000000000002,1.0,4.0,2.0,house,5650000.0,3.0
568,2016,1.1717000000000002,1.0,4.0,2.0,semi detached,1500000.0,1.0
569,2016,1.1717000000000002,1.0,4.0,3.0,apartment,770000.0,3.0
570,2016,1.1717000000000002,1.0,4.0,3.0,house,2160000.0,1.0
571,2016,1.1717000000000002,2.0,1.0,0.0,semi detached,851000.0,1.0
572,2016,1.1717000000000002,2.0,1.0,1.0,apartment,780000.0,1.0
573,2016,1.1717000000000002,2.0,2.0,0.0,apartment,8825000.0,10.0
574,2016,1.1717000000000002,2.0,2.0,0.0,house,14312000.0,13.0
575,2016,1.1717000000000002,2.0,2.0,0.0,semi detached,3162000.0,2.0
576,2016,1.1717000000000002,2.0,2.0,1.0,apartment,129714312.0,139.0
577,2016,1.1717000000000002,2.0,2.0,1.0,house,4795000.0,4.0
578,2016,1.1717000000000002,2.0,2.0,1.0,semi detached,2785000.0,3.0
579,2016,1.1717000000000002,2.0,2.0,2.0,apartment,24702500.0,21.0
580,2016,1.1717000000000002,2.0,2.0,3.0,apartment,2850000.0,2.0
581,2016,1.1717000000000002,2.0,3.0,0.0,house,53111500.0,36.0
582,2016,1.1717000000000002,2.0,3.0,0.0,other,2951000.0,1.0
583,2016,1.1717000000000002,2.0,3.0,0.0,semi detached,9630000.0,6.0
584,2016,1.1717000000000002,2.0,3.0,1.0,apartment,34913100.0,34.0
585,2016,1.1717000000000002,2.0,3.0,1.0,house,66663000.0,40.0
586,2016,1.1717000000000002,2.0,3.0,1.0,semi detached,9420000.0,6.0
587,2016,1.1717000000000002,2.0,3.0,2.0,apartment,50632500.0,41.0
588,2016,1.1717000000000002,2.0,3.0,2.0,house,11350000.0,6.0
589,2016,1.1717000000000002,2.0,3.0,2.0,semi detached,5952000.0,4.0
590,2016,1.1717000000000002,2.0,4.0,0.0,house,36167500.0,21.0
591,2016,1.1717000000000002,2.0,4.0,0.0,semi detached,9610000.0,5.0
592,2016,1.1717000000000002,2.0,4.0,1.0,house,33829000.0,17.0
593,2016,1.1717000000000002,2.0,4.0,1.0,semi detached,11090000.0,5.0
594,2016,1.1717000000000002,2.0,4.0,2.0,house,15460000.0,8.0
595,2016,1.1717000000000002,2.0,4.0,2.0,other,3550000.0,1.0
596,2016,1.1717000000000002,2.0,4.0,3.0,house,6900000.0,2.0
597,2016,1.1717000000000002,3.0,3.0,0.0,house,1046500.0,1.0
598,2016,1.1717000000000002,3.0,3.0,1.0,apartment,8918000.0,8.0
599,2016,1.1717000000000002,3.0,3.0,1.0,house,1900000.0,1.0
600,2016,1.1717000000000002,3.0,3.0,2.0,apartment,4495000.0,3.0
601,2016,1.1717000000000002,3.0,3.0,3.0,semi detached,1170000.0,1.0
602,2016,1.1717000000000002,3.0,4.0,0.0,house,2900000.0,1.0
603,2016,1.1717000000000002,3.0,4.0,0.0,other,2225000.0,1.0
604,2016,1.1717000000000002,3.0,4.0,1.0,apartment,2225000.0,1.0
605,2016,1.1717000000000002,3.0,4.0,1.0,house,18180000.0,9.0
606,2016,1.1717000000000002,3.0,4.0,1.0,semi detached,6440000.0,3.0
607,2016,1.1717000000000002,3.0,4.0,2.0,apartment,1755000.0,1.0
608,2016,1.1717000000000002,3.0,4.0,2.0,house,36150000.0,13.0
609,2016,1.1717000000000002,3.0,4.0,3.0,house,8200000.0,3.0
610,2016,1.1717000000000002,4.0,4.0,0.0,house,3750000.0,2.0
611,2016,1.1717000000000002,4.0,4.0,1.0,house,4000000.0,2.0
612,2016,1.1717000000000002,4.0,4.0,1.0,semi detached,2800000.0,1.0
613,2016,1.1717000000000002,5.0,4.0,2.0,house,2000000.0,1.0
614,2016,1.1717000000000002,5.0,4.0,3.0,land,775000.0,1.0
615,2016,1.1717000000000002,5.0,4.0,3.0,semi detached,3800000.0,2.0
616,2017,1.9386000000000003,1.0,0.0,0.0,apartment,5170000.0,10.0
617,2017,1.9386000000000003,1.0,0.0,1.0,apartment,3883000.0,8.0
618,2017,1.9386000000000003,1.0,1.0,0.0,apartment,218206050.0,355.0
619,2017,1.9386000000000003,1.0,1.0,0.0,house,2042000.0,2.0
620,2017,1.9386000000000003,1.0,1.0,1.0,apartment,187528830.0,287.0
621,2017,1.9386000000000003,1.0,1.0,1.0,house,1648000.0,2.0
622,2017,1.9386000000000003,1.0,1.0,3.0,apartment,4831500.0,8.0
623,2017,1.9386000000000003,1.0,2.0,0.0,apartment,6787250.0,10.0
624,2017,1.9386000000000003,1.0,2.0,0.0,house,14995000.0,16.0
625,2017,1.9386000000000003,1.0,2.0,0.0,semi detached,3825000.0,4.0
626,2017,1.9386000000000003,1.0,2.0,1.0,apartment,88526900.0,115.0
627,2017,1.9386000000000003,1.0,2.0,1.0,house,23190800.0,21.0
628,2017,1.9386000000000003,1.0,2.0,1.0,semi detached,4489000.0,5.0
629,2017,1.9386000000000003,1.0,2.0,2.0,house,1510000.0,1.0
630,2017,1.9386000000000003,1.0,2.0,3.0,apartment,805000.0,1.0
631,2017,1.9386000000000003,1.0,3.0,0.0,apartment,1080000.0,1.0
632,2017,1.9386000000000003,1.0,3.0,0.0,house,13964000.0,13.0
633,2017,1.9386000000000003,1.0,3.0,0.0,semi detached,3465000.0,3.0
634,2017,1.9386000000000003,1.0,3.0,1.0,apartment,2520000.0,3.0
635,2017,1.9386000000000003,1.0,3.0,1.0,house,16639000.0,12.0
636,2017,1.9386000000000003,1.0,3.0,1.0,semi detached,2700000.0,2.0
637,2017,1.9386000000000003,1.0,3.0,2.0,house,1200000.0,1.0
638,2017,1.9386000000000003,1.0,3.0,2.0,semi detached,1540000.0,2.0
639,2017,1.9386000000000003,1.0,4.0,0.0,house,950000.0,1.0
640,2017,1.9386000000000003,1.0,4.0,3.0,apartment,1080000.0,2.0
641,2017,1.9386000000000003,2.0,1.0,0.0,apartment,3880000.0,6.0
642,2017,1.9386000000000003,2.0,1.0,1.0,apartment,5147000.0,8.0
643,2017,1.9386000000000003,2.0,2.0,0.0,apartment,12970000.0,17.0
644,2017,1.9386000000000003,2.0,2.0,1.0,apartment,712261450.0,794.0
645,2017,1.9386000000000003,2.0,2.0,1.0,house,2268000.0,3.0
646,2017,1.9386000000000003,2.0,2.0,1.0,other,2070000.0,2.0
647,2017,1.9386000000000003,2.0,2.0,1.0,semi detached,8642000.0,9.0
648,2017,1.9386000000000003,2.0,2.0,2.0,apartment,30093900.0,28.0
649,2017,1.9386000000000003,2.0,2.0,2.0,house,5885000.0,5.0
650,2017,1.9386000000000003,2.0,3.0,0.0,apartment,815000.0,1.0
651,2017,1.9386000000000003,2.0,3.0,0.0,house,6406000.0,5.0
652,2017,1.9386000000000003,2.0,3.0,1.0,apartment,49385500.0,47.0
653,2017,1.9386000000000003,2.0,3.0,1.0,house,11555000.0,9.0
654,2017,1.9386000000000003,2.0,3.0,1.0,semi detached,2725000.0,2.0
655,2017,1.9386000000000003,2.0,3.0,2.0,apartment,157440234.0,123.0
656,2017,1.9386000000000003,2.0,3.0,2.0,house,2000000.0,1.0
657,2017,1.9386000000000003,2.0,3.0,2.0,semi detached,3395000.0,3.0
658,2017,1.9386000000000003,2.0,3.0,3.0,apartment,5365000.0,4.0
659,2017,1.9386000000000003,2.0,4.0,0.0,house,3083000.0,2.0
660,2017,1.9386000000000003,2.0,4.0,0.0,semi detached,1510000.0,2.0
661,2017,1.9386000000000003,2.0,4.0,1.0,house,20793000.0,11.0
662,2017,1.9386000000000003,2.0,4.0,1.0,semi detached,3260000.0,2.0
663,2017,1.9386000000000003,2.0,4.0,2.0,house,5440000.0,3.0
664,2017,1.9386000000000003,2.0,4.0,2.0,semi detached,1970000.0,1.0
665,2017,1.9386000000000003,2.0,4.0,3.0,house,2322000.0,1.0
666,2017,1.9386000000000003,3.0,2.0,1.0,apartment,3310000.0,3.0
667,2017,1.9386000000000003,3.0,3.0,1.0,apartment,7205000.0,7.0
668,2017,1.9386000000000003,3.0,3.0,1.0,house,4410000.0,3.0
669,2017,1.9386000000000003,3.0,3.0,1.0,semi detached,1710000.0,1.0
670,2017,1.9386000000000003,3.0,3.0,2.0,apartment,3630000.0,3.0
671,2017,1.9386000000000003,3.0,4.0,0.0,house,1665000.0,1.0
672,2017,1.9386000000000003,3.0,4.0,1.0,house,12702500.0,7.0
673,2017,1.9386000000000003,3.0,4.0,1.0,semi detached,1260000.0,1.0
674,2017,1.9386000000000003,3.0,4.0,2.0,apartment,2100000.0,1.0
675,2017,1.9386000000000003,3.0,4.0,2.0,house,1300000.0,1.0
676,2017,1.9386000000000003,3.0,4.0,2.0,semi detached,3347000.0,3.0
677,2017,1.9386000000000003,4.0,3.0,0.0,house,1000000.0,1.0
678,2017,1.9386000000000003,4.0,4.0,3.0,house,5370000.0,3.0
679,2018,3.9305000000000017,1.0,1.0,0.0,apartment,38143400.0,64.0
680,2018,3.9305000000000017,1.0,1.0,1.0,apartment,50660000.0,83.0
681,2018,3.9305000000000017,1.0,1.0,1.0,house,730000.0,1.0
682,2018,3.9305000000000017,1.0,1.0,3.0,apartment,2586000.0,4.0
683,2018,3.9305000000000017,1.0,2.0,0.0,apartment,1175000.0,2.0
684,2018,3.9305000000000017,1.0,2.0,0.0,house,16335500.0,17.0
685,2018,3.9305000000000017,1.0,2.0,0.0,semi detached,633000.0,1.0
686,2018,3.9305000000000017,1.0,2.0,1.0,apartment,114555830.0,197.0
687,2018,3.9305000000000017,1.0,2.0,1.0,house,11894000.0,12.0
688,2018,3.9305000000000017,1.0,2.0,2.0,apartment,3965000.0,7.0
689,2018,3.9305000000000017,1.0,2.0,2.0,house,8710000.0,8.0
690,2018,3.9305000000000017,1.0,2.0,3.0,house,3938000.0,4.0
691,2018,3.9305000000000017,1.0,2.0,3.0,semi detached,1500000.0,1.0
692,2018,3.9305000000000017,1.0,3.0,0.0,house,22646000.0,21.0
693,2018,3.9305000000000017,1.0,3.0,0.0,semi detached,1810000.0,2.0
694,2018,3.9305000000000017,1.0,3.0,1.0,apartment,8532000.0,14.0
695,2018,3.9305000000000017,1.0,3.0,1.0,house,31229000.0,26.0
696,2018,3.9305000000000017,1.0,3.0,1.0,semi detached,850000.0,1.0
697,2018,3.9305000000000017,1.0,3.0,2.0,house,56265000.0,38.0
698,2018,3.9305000000000017,1.0,3.0,3.0,house,20083500.0,13.0
699,2018,3.9305000000000017,1.0,3.0,3.0,semi detached,1070000.0,1.0
700,2018,3.9305000000000017,1.0,4.0,0.0,house,7804000.0,6.0
701,2018,3.9305000000000017,1.0,4.0,1.0,house,4935000.0,4.0
702,2018,3.9305000000000017,1.0,4.0,2.0,house,6005000.0,4.0
703,2018,3.9305000000000017,1.0,4.0,3.0,house,8791000.0,5.0
704,2018,3.9305000000000017,2.0,2.0,0.0,apartment,2032000.0,3.0
705,2018,3.9305000000000017,2.0,2.0,0.0,house,1050000.0,1.0
706,2018,3.9305000000000017,2.0,2.0,1.0,apartment,207306600.0,254.0
707,2018,3.9305000000000017,2.0,2.0,1.0,house,6060000.0,6.0
708,2018,3.9305000000000017,2.0,2.0,1.0,semi detached,965000.0,1.0
709,2018,3.9305000000000017,2.0,2.0,2.0,apartment,23193000.0,29.0
710,2018,3.9305000000000017,2.0,2.0,2.0,house,1100000.0,1.0
711,2018,3.9305000000000017,2.0,3.0,0.0,semi detached,1283000.0,1.0
712,2018,3.9305000000000017,2.0,3.0,1.0,apartment,4144000.0,4.0
713,2018,3.9305000000000017,2.0,3.0,1.0,house,20110000.0,16.0
714,2018,3.9305000000000017,2.0,3.0,1.0,semi detached,2610000.0,2.0
715,2018,3.9305000000000017,2.0,3.0,2.0,apartment,25661888.0,25.0
716,2018,3.9305000000000017,2.0,3.0,2.0,house,25632000.0,18.0
717,2018,3.9305000000000017,2.0,3.0,2.0,semi detached,2886000.0,3.0
718,2018,3.9305000000000017,2.0,3.0,3.0,apartment,2130000.0,2.0
719,2018,3.9305000000000017,2.0,3.0,3.0,house,30714000.0,15.0
720,2018,3.9305000000000017,2.0,3.0,3.0,other,1035000.0,1.0
721,2018,3.9305000000000017,2.0,4.0,0.0,house,1450000.0,1.0
722,2018,3.9305000000000017,2.0,4.0,1.0,house,13150000.0,8.0
723,2018,3.9305000000000017,2.0,4.0,1.0,semi detached,2275000.0,2.0
724,2018,3.9305000000000017,2.0,4.0,2.0,house,72364600.0,51.0
725,2018,3.9305000000000017,2.0,4.0,3.0,house,23283000.0,13.0
726,2018,3.9305000000000017,3.0,3.0,1.0,apartment,890000.0,1.0
727,2018,3.9305000000000017,3.0,3.0,2.0,house,1205000.0,1.0
728,2018,3.9305000000000017,3.0,3.0,2.0,semi detached,3820000.0,3.0
729,2018,3.9305000000000017,3.0,3.0,3.0,apartment,2400000.0,2.0
730,2018,3.9305000000000017,3.0,4.0,1.0,house,4262500.0,3.0
731,2018,3.9305000000000017,3.0,4.0,2.0,apartment,1400000.0,1.0
732,2018,3.9305000000000017,3.0,4.0,2.0,house,23150000.0,13.0
733,2018,3.9305000000000017,3.0,4.0,2.0,land,1800000.0,1.0
734,2018,3.9305000000000017,3.0,4.0,3.0,house,22001000.0,13.0
735,2018,3.9305000000000017,4.0,4.0,2.0,house,4466000.0,2.0
736,2018,3.9305000000000017,4.0,4.0,3.0,house,16851000.0,9.0
737,2018,3.9305000000000017,5.0,4.0,3.0,apartment,2750000.0,1.0
